train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
4,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:10:00,06:12:00,2.0,6,Saturday
4,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:12:00,06:14:00,2.0,6,Saturday
4,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:14:00,06:16:00,2.0,6,Saturday
4,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:16:00,06:18:00,2.0,6,Saturday
5,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,05:59:00,06:00:00,1.0,5,Saturday
5,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:00:00,06:03:00,3.0,6,Saturday
5,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:03:00,06:06:00,3.0,6,Saturday
5,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:06:00,06:08:00,2.0,6,Saturday
5,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:08:00,06:10:00,2.0,6,Saturday
5,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:10:00,06:11:00,1.0,6,Saturday
5,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:11:00,06:13:00,2.0,6,Saturday
5,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:13:00,06:16:00,3.0,6,Saturday
5,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:16:00,06:17:00,1.0,6,Saturday
5,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:17:00,06:19:00,2.0,6,Saturday
5,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:19:00,06:21:00,2.0,6,Saturday
5,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:21:00,06:23:00,2.0,6,Saturday
5,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:23:00,06:25:00,2.0,6,Saturday
6,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:06:00,06:07:00,1.0,6,Saturday
6,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:07:00,06:10:00,3.0,6,Saturday
6,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:10:00,06:13:00,3.0,6,Saturday
6,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:13:00,06:15:00,2.0,6,Saturday
6,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:15:00,06:17:00,2.0,6,Saturday
6,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:17:00,06:18:00,1.0,6,Saturday
6,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:18:00,06:20:00,2.0,6,Saturday
6,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:20:00,06:23:00,3.0,6,Saturday
6,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:23:00,06:24:00,1.0,6,Saturday
6,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:24:00,06:26:00,2.0,6,Saturday
6,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:26:00,06:28:00,2.0,6,Saturday
6,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:28:00,06:30:00,2.0,6,Saturday
6,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:30:00,06:32:00,2.0,6,Saturday
7,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:13:00,06:14:00,1.0,6,Saturday
7,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:14:00,06:17:00,3.0,6,Saturday
7,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:17:00,06:20:00,3.0,6,Saturday
7,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:20:00,06:22:00,2.0,6,Saturday
7,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:22:00,06:24:00,2.0,6,Saturday
7,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:24:00,06:25:00,1.0,6,Saturday
7,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:25:00,06:27:00,2.0,6,Saturday
7,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:27:00,06:30:00,3.0,6,Saturday
7,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:30:00,06:31:00,1.0,6,Saturday
7,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:31:00,06:33:00,2.0,6,Saturday
7,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:33:00,06:35:00,2.0,6,Saturday
7,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:35:00,06:37:00,2.0,6,Saturday
