lat,lon
100.7522355,13.69808701
100.7486244,13.72773403
100.6914572,13.73284402
100.6453466,13.73795756
100.6003118,13.74295281
100.5611013,13.75105968
100.5418289,13.75513782
100.5349773,13.75671306
