train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
68,MRT-PI,go,PK15,Rajabhat Phranakhon,PK16,Wat Phra Sri Mahathat,17:36:00,17:38:00,2.0,17,Sunday
68,MRT-PI,go,PK16,Wat Phra Sri Mahathat,PK17,Ram Inthra 3,17:38:00,17:40:00,2.0,17,Sunday
68,MRT-PI,go,PK17,Ram Inthra 3,PK18,Lat Pla Khao,17:40:00,17:41:00,1.0,17,Sunday
68,MRT-PI,go,PK18,Lat Pla Khao,PK19,Ram Inthra Kor Mor 4,17:41:00,17:43:00,2.0,17,Sunday
68,MRT-PI,go,PK19,Ram Inthra Kor Mor 4,PK20,Maiyalap,17:43:00,17:45:00,2.0,17,Sunday
68,MRT-PI,go,PK20,Maiyalap,PK21,Vacharaphol,17:45:00,17:46:00,1.0,17,Sunday
68,MRT-PI,go,PK21,Vacharaphol,PK22,Ram Inthra Kor Mor 6,17:46:00,17:48:00,2.0,17,Sunday
68,MRT-PI,go,PK22,Ram Inthra Kor Mor 6,PK23,Khu Bon,17:48:00,17:50:00,2.0,17,Sunday
68,MRT-PI,go,PK23,Khu Bon,PK24,Ram Inthra Kor Mor 9,17:50:00,17:52:00,2.0,17,Sunday
68,MRT-PI,go,PK24,Ram Inthra Kor Mor 9,PK25,Outer Ring Road - Ram Inthra,17:52:00,17:54:00,2.0,17,Sunday
68,MRT-PI,go,PK25,Outer Ring Road - Ram Inthra,PK26,Nopparat,17:54:00,17:56:00,2.0,17,Sunday
68,MRT-PI,go,PK26,Nopparat,PK27,Bang Chan,17:56:00,17:58:00,2.0,17,Sunday
68,MRT-PI,go,PK27,Bang Chan,PK28,Setthabutbamphen,17:58:00,18:00:00,2.0,17,Sunday
68,MRT-PI,go,PK28,Setthabutbamphen,PK29,Min Buri Market,18:00:00,18:02:00,2.0,18,Sunday
68,MRT-PI,go,PK29,Min Buri Market,PK30,Min Buri,18:02:00,18:04:00,2.0,18,Sunday
69,MRT-PI,go,PK01,Nonthaburi Civic Center,PK02,Khae Rai,17:20:00,17:22:00,2.0,17,Sunday
69,MRT-PI,go,PK02,Khae Rai,PK03,Sanambin Nam,17:22:00,17:24:00,2.0,17,Sunday
69,MRT-PI,go,PK03,Sanambin Nam,PK04,Samakkhi,17:24:00,17:26:00,2.0,17,Sunday
69,MRT-PI,go,PK04,Samakkhi,PK05,Royal Irrigation Department,17:26:00,17:28:00,2.0,17,Sunday
69,MRT-PI,go,PK05,Royal Irrigation Department,PK06,Yaek Pak Kret,17:28:00,17:30:00,2.0,17,Sunday
69,MRT-PI,go,PK06,Yaek Pak Kret,PK07,Pak Kret Bypass,17:30:00,17:32:00,2.0,17,Sunday
69,MRT-PI,go,PK07,Pak Kret Bypass,PK08,Chaeng Watthana - Pak Kret 28,17:32:00,17:34:00,2.0,17,Sunday
69,MRT-PI,go,PK08,Chaeng Watthana - Pak Kret 28,PK09,Si Rat,17:34:00,17:36:00,2.0,17,Sunday
69,MRT-PI,go,PK09,Si Rat,PK10,Muang Thong Thani,17:36:00,17:38:00,2.0,17,Sunday
69,MRT-PI,go,PK10,Muang Thong Thani,PK11,Chaeng Watthana 14,17:38:00,17:40:00,2.0,17,Sunday
69,MRT-PI,go,PK11,Chaeng Watthana 14,PK12,Government Complex,17:40:00,17:41:00,1.0,17,Sunday
69,MRT-PI,go,PK12,Government Complex,PK13,National Telecom,17:41:00,17:43:00,2.0,17,Sunday
69,MRT-PI,go,PK13,National Telecom,PK14,Lak Si,17:43:00,17:45:00,2.0,17,Sunday
69,MRT-PI,go,PK14,Lak Si,PK15,Rajabhat Phranakhon,17:45:00,17:46:00,1.0,17,Sunday
69,MRT-PI,go,PK15,Rajabhat Phranakhon,PK16,Wat Phra Sri Mahathat,17:46:00,17:48:00,2.0,17,Sunday
