train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
64,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:03:00,16:06:00,3.0,16,Sunday
64,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:06:00,16:09:00,3.0,16,Sunday
64,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:09:00,16:12:00,3.0,16,Sunday
64,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,16:12:00,16:15:00,3.0,16,Sunday
64,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,16:15:00,16:18:00,3.0,16,Sunday
64,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,16:18:00,16:21:00,3.0,16,Sunday
64,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,16:21:00,16:23:00,2.0,16,Sunday
64,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,16:23:00,16:26:00,3.0,16,Sunday
64,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,16:26:00,16:29:00,3.0,16,Sunday
64,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,16:29:00,16:31:00,2.0,16,Sunday
64,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,16:31:00,16:33:00,2.0,16,Sunday
64,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,16:33:00,16:35:00,2.0,16,Sunday
64,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,16:35:00,16:38:00,3.0,16,Sunday
64,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,16:38:00,16:41:00,3.0,16,Sunday
64,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,16:41:00,16:43:00,2.0,16,Sunday
64,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,16:43:00,16:47:00,4.0,16,Sunday
64,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,16:47:00,16:49:00,2.0,16,Sunday
64,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,16:49:00,16:51:00,2.0,16,Sunday
64,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,16:51:00,16:53:00,2.0,16,Sunday
64,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,16:53:00,16:56:00,3.0,16,Sunday
64,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,16:56:00,16:59:00,3.0,16,Sunday
65,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,16:10:00,16:13:00,3.0,16,Sunday
65,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:13:00,16:16:00,3.0,16,Sunday
65,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:16:00,16:19:00,3.0,16,Sunday
65,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:19:00,16:22:00,3.0,16,Sunday
65,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,16:22:00,16:25:00,3.0,16,Sunday
65,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,16:25:00,16:28:00,3.0,16,Sunday
65,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,16:28:00,16:31:00,3.0,16,Sunday
65,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,16:31:00,16:33:00,2.0,16,Sunday
65,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,16:33:00,16:36:00,3.0,16,Sunday
65,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,16:36:00,16:39:00,3.0,16,Sunday
65,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,16:39:00,16:41:00,2.0,16,Sunday
65,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,16:41:00,16:43:00,2.0,16,Sunday
65,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,16:43:00,16:45:00,2.0,16,Sunday
65,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,16:45:00,16:48:00,3.0,16,Sunday
65,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,16:48:00,16:51:00,3.0,16,Sunday
65,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,16:51:00,16:53:00,2.0,16,Sunday
65,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,16:53:00,16:57:00,4.0,16,Sunday
65,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,16:57:00,16:59:00,2.0,16,Sunday
65,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,16:59:00,17:01:00,2.0,16,Sunday
65,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,17:01:00,17:03:00,2.0,17,Sunday
65,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,17:03:00,17:06:00,3.0,17,Sunday
65,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,17:06:00,17:09:00,3.0,17,Sunday
66,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,16:20:00,16:23:00,3.0,16,Sunday
66,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:23:00,16:26:00,3.0,16,Sunday
66,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:26:00,16:29:00,3.0,16,Sunday
